id_proposicao,casa,codigo_texto,data,tipo_texto,descricao,link_inteiro_teor,pagina_inicial
91341,senado,3931892,2016-05-18,Avulso de parecer,"Parecer nº 503, de 2016-CCJ (1º pronunciamento)",http://legis.senado.leg.br/sdleg-getter/documento?dm=3931892,1
91341,senado,3931910,2016-05-18,Avulso de parecer,"Parecer nº 505, de 2016-CAE",http://legis.senado.leg.br/sdleg-getter/documento?dm=3931910,1
91341,senado,3931901,2016-05-18,Avulso de parecer,"Parecer nº 504, de 2016-CCJ (2º pronunciamento)",http://legis.senado.leg.br/sdleg-getter/documento?dm=3931901,1
91341,senado,3931964,2016-06-07,Projeto de Lei Ordinária,"Parecer nº 536, de 2016 - CDIR",http://legis.senado.leg.br/sdleg-getter/documento?dm=3931964,1
91341,senado,3931955,2016-06-07,Avulso de parecer,"Parecer nº 535, de 2016-PLEN",http://legis.senado.leg.br/sdleg-getter/documento?dm=3931955,1
91341,senado,3931946,2016-06-07,Avulso de emendas,"Emendas 4 a 9-PLEN, apresentadas no turno suplementar",http://legis.senado.leg.br/sdleg-getter/documento?dm=3931946,1
91341,senado,3931937,2016-06-07,Projeto de Lei Ordinária,"Parecer nº 534, de 2016-CDIR",http://legis.senado.leg.br/sdleg-getter/documento?dm=3931937,1
91341,senado,3931973,2016-06-21,Projeto de Lei Ordinária,Projeto de Lei Ordinária,http://legis.senado.leg.br/sdleg-getter/documento?dm=3931973,1
2088990,camara,1470007,2016-06-21 16:37:00,Apresentação de Proposição,"Apresentação do Projeto de Lei Complementar n. 295/2016, pelo Senado Federal, que: ""Estabelece, com amparo nos arts. 163 e 165,      § 9º, da Constituição Federal, normas gerais sobre planejamento, orçamento, fundos, contabilidade, controle e avaliação na administração pública; altera a Lei Complementar nº 101, de 4 de maio de 2000; e revoga a Lei nº 4.320, de 17 de março de 1964"".",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1470007,1
41703,senado,3863045,2001-12-12,Parecer,Parecer,http://legis.senado.leg.br/sdleg-getter/documento?dm=3863045,1
46249,camara,1672866,2002-03-13,Apresentação de Proposição,Apresentação do Projeto de Lei pelo Senado Federal - BLAIRO MAGGI,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1672866,1
46249,camara,577691,2013-05-21 03:00:00,Emenda de Relator,"Emenda Supressiva nº 1 ao Substitutivo aprovado  pela  Comissão  de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1090497,1
127753,senado,4594392,2016-12-08,Avulso inicial da matéria,Avulso inicial da matéria,http://legis.senado.leg.br/sdleg-getter/documento?dm=4594392,1
127753,senado,4594401,2016-12-13,Emenda,Emenda nº 1-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=4594401,1
127753,senado,4594465,2016-12-13,Avulso de redação final,"Parecer nº 987, de 2016 - CDIR",http://legis.senado.leg.br/sdleg-getter/documento?dm=4594465,1
127753,senado,4594449,2016-12-13,Emenda,Emenda nº 4-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=4594449,1
127753,senado,4594433,2016-12-13,Emenda,Emenda nº 3-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=4594433,1
127753,senado,4594417,2016-12-13,Emenda,Emenda nº 2-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=4594417,1
127753,senado,4594474,2016-12-14,Projeto de Lei Ordinária,Projeto de Lei Ordinária,http://legis.senado.leg.br/sdleg-getter/documento?dm=4594474,1
2121442,camara,1517935,2016-12-14 22:16:00,Apresentação de Proposição,"Apresentação do Projeto de Lei n. 6726/2016, pelo Senado Federal, que: ""Regulamenta o limite remuneratório de que tratam o inciso XI e os §§ 9º e 11 do art. 37 da Constituição Federal"".",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1517935,1
2121442,camara,2178460,2018-11-26 03:00:00,Emenda de Relator,Emenda,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1695084,1
129808,senado,5374221,2017-06-28,Avulso inicial da matéria,Avulso inicial da matéria,http://legis.senado.leg.br/sdleg-getter/documento?dm=5374221,1
129808,senado,7222435,2017-10-05,Emenda,Emenda nº2-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=7222435,1
129808,senado,7225765,2017-10-10,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7225765,1
129808,senado,7225801,2017-10-10,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7225801,1
129808,senado,7225783,2017-10-10,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7225783,1
129808,senado,7242054,2017-10-24,Avulso de parecer,"Parecer nº 186, de 2017-PLEN, relator Senador Armando Monteiro, em substituição à CCJ, sobre as Emendas nºs 2 a 5-PLEN.",http://legis.senado.leg.br/sdleg-getter/documento?dm=7242054,1
129808,senado,7258261,2017-10-25,Avulso de redação final,"Parecer nº 187, de 2017 -´PLEN/SF, da Comissão Diretora, oferecendo a redação do vencido para o turno suplementar, do Projeto de Lei do Senado nº 212, de 2017 - Complementar, nos termos da Emenda nº 1 - CCJ (Substitutivo).",http://legis.senado.leg.br/sdleg-getter/documento?dm=7258261,1
2160860,camara,1619290,2017-11-08 16:32:00,Apresentação de Proposição,"Apresentação do Projeto de Lei Complementar n. 441/2017, pelo Senado Federal, que: ""Altera a Lei Complementar nº 105, de 10 de janeiro de 2001, e a Lei nº 12.414, de 9 de junho de 2011, para dispor sobre os cadastros positivos de crédito e regular a responsabilidade civil dos operadores"".",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1619290,1
2160860,camara,2171558,2018-04-11 03:00:00,Emenda de Plenário,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1650821,1
2160860,camara,2171559,2018-04-11 03:00:00,Emenda de Plenário,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1650822,1
2160860,camara,2171560,2018-04-11 03:00:00,Emenda de Plenário,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1650823,1
2160860,camara,2171561,2018-04-11 03:00:00,Emenda de Plenário,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1650824,1
2160860,camara,2171562,2018-04-11 03:00:00,Emenda de Plenário,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1650825,1
2160860,camara,2171564,2018-04-11 03:00:00,Emenda de Plenário,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1650826,1
2160860,camara,2171565,2018-04-11 03:00:00,Emenda de Plenário,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1650827,1
2160860,camara,2171566,2018-04-11 03:00:00,Emenda de Plenário,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1650828,1
2160860,camara,2171567,2018-04-11 03:00:00,Emenda de Plenário,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1650830,1
2160860,camara,2171568,2018-04-11 03:00:00,Emenda de Plenário,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1650831,1
345311,camara,444088,2007-03-20 16:13:00,Apresentação de Proposição,Apresentação do Projeto de Lei pelo Deputado Homero Pereira (PR-MT).,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=444088,1
2085536,camara,1460867,2016-05-24 13:38:00,Apresentação de Proposição,"Apresentação do Projeto de Lei n. 5370/2016, pelo Deputado Toninho Pinheiro (PP-MG), que: ""Dispõe sobre a zona de amortecimento das unidades de conservação; altera a Lei nº 9.985, de 18 de julho de 2000"".",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1460867,1
2085536,camara,2121251,2016-12-14 03:00:00,Emenda de Relator,"Dispõe sobre a zona de amortecimento das unidades de conservação; altera a Lei nº 9.985, de 18 de julho de 2000.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1517413,1
2085536,camara,2121254,2016-12-14 03:00:00,Emenda de Relator,"Dispõe sobre a zona de amortecimento das unidades de conservação; altera a Lei nº 9.985, de 18 de julho de 2000.",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1517413,1
2120775,camara,1516582,2016-12-13 14:59:00,Apresentação de Proposição,"Apresentação do Projeto de Lei n. 6670/2016, pela Comissão de Legislação Participativa, que: ""Institui a Política Nacional de Redução de Agrotóxicos - PNARA, e dá outras providencias"".",http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1516582,1
115926,senado,3800554,2013-12-23,Avulso inicial da matéria,Avulso inicial da matéria,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800554,1
115926,senado,3800563,2013-12-23,Avulso de emendas,Emendas nº1 a nº8,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800563,1
115926,senado,3800572,2014-02-05,Emenda.,Emenda nº 1-Plen,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800572,1
115926,senado,3800635,2014-02-05,Emenda.,Emenda nº 15 - PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800635,1
115926,senado,3800626,2014-02-05,Emenda.,Emenda nº 14 - PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800626,1
115926,senado,3800617,2014-02-05,Emenda.,Emenda nº 13 - PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800617,1
115926,senado,3800608,2014-02-05,Emenda.,Emenda nº 12 - PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800608,1
115926,senado,3800599,2014-02-05,Emenda.,Emenda nº 11 - PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800599,1
115926,senado,3800590,2014-02-05,Emenda.,Emenda nº 10 - PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800590,1
115926,senado,3800581,2014-02-05,Emenda.,Emenda nº 9 - PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800581,1
115926,senado,3800644,2014-02-06,Emenda.,Emenda nº 16-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800644,1
115926,senado,3800662,2014-02-06,Emenda.,Emenda nº 17 - PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800662,1
115926,senado,3800653,2014-02-06,Emenda.,Emenda nº 17 - PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800653,1
115926,senado,3800671,2014-02-07,Emenda.,Emenda nº 18-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800671,1
115926,senado,3801013,2014-02-07,Emenda.,Emenda nº 56 - PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801013,1
115926,senado,3801004,2014-02-07,Emenda.,Emenda nº 55 - PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801004,1
115926,senado,3800995,2014-02-07,Emenda.,Emenda nº 54 - PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800995,1
115926,senado,3800986,2014-02-07,Emenda.,Emenda nº 53 - PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800986,1
115926,senado,3800977,2014-02-07,Emenda.,Emenda nº 52 - PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800977,1
115926,senado,3800968,2014-02-07,Emenda.,Emenda nº 51-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800968,1
115926,senado,3800959,2014-02-07,Emenda.,Emenda nº 50-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800959,1
115926,senado,3800950,2014-02-07,Emenda.,Emenda nº 49-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800950,1
115926,senado,3800941,2014-02-07,Emenda.,Emenda nº 48-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800941,1
115926,senado,3800932,2014-02-07,Emenda.,Emenda nº 47-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800932,1
115926,senado,3800923,2014-02-07,Emenda.,Emenda nº 46-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800923,1
115926,senado,3800914,2014-02-07,Emenda.,Emenda nº 45-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800914,1
115926,senado,3800905,2014-02-07,Emenda.,Emenda nº 44-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800905,1
115926,senado,3800896,2014-02-07,Emenda.,Emenda nº 43-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800896,1
115926,senado,3800887,2014-02-07,Emenda.,Emenda nº 42-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800887,1
115926,senado,3800878,2014-02-07,Emenda.,Emenda nº 41-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800878,1
115926,senado,3800869,2014-02-07,Emenda.,Emenda nº 40-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800869,1
115926,senado,3800860,2014-02-07,Emenda.,Emenda nº 39-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800860,1
115926,senado,3800851,2014-02-07,Emenda.,Emenda nº 38-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800851,1
115926,senado,3800842,2014-02-07,Emenda.,Emenda nº 37-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800842,1
115926,senado,3800833,2014-02-07,Emenda.,Emenda nº 36-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800833,1
115926,senado,3800824,2014-02-07,Emenda.,Emenda nº 35-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800824,1
115926,senado,3800815,2014-02-07,Emenda.,Emenda nº 34-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800815,1
115926,senado,3800806,2014-02-07,Emenda.,Emenda nº 33-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800806,1
115926,senado,3800797,2014-02-07,Emenda.,Emenda nº 32-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800797,1
115926,senado,3800788,2014-02-07,Emenda.,Emenda nº 31-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800788,1
115926,senado,3800779,2014-02-07,Emenda.,Emenda nº 30-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800779,1
115926,senado,3800770,2014-02-07,Emenda.,Emenda nº 29-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800770,1
115926,senado,3800761,2014-02-07,Emenda.,Emenda nº 28-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800761,1
115926,senado,3800752,2014-02-07,Emenda.,Emenda nº 27-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800752,1
115926,senado,3800743,2014-02-07,Emenda.,Emenda nº 26-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800743,1
115926,senado,3800734,2014-02-07,Emenda.,Emenda nº 25-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800734,1
115926,senado,3800725,2014-02-07,Emenda.,Emenda nº 24-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800725,1
115926,senado,3800716,2014-02-07,Emenda.,Emenda nº 23-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800716,1
115926,senado,3800707,2014-02-07,Emenda.,Emenda nº 22-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800707,1
115926,senado,3800698,2014-02-07,Emenda.,Emenda nº 21-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800698,1
115926,senado,3800689,2014-02-07,Emenda.,Emenda nº 20-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800689,1
115926,senado,3800680,2014-02-07,Emenda.,Emenda nº 19-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3800680,1
115926,senado,3801022,2014-02-10,Avulso de emendas,Emendas nº9- PLEN a nº56-PLEN,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801022,1
115926,senado,3801031,2014-07-15,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801031,1
115926,senado,3801152,2014-07-15,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801152,1
115926,senado,3801136,2014-07-15,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801136,1
115926,senado,3801120,2014-07-15,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801120,1
115926,senado,3801104,2014-07-15,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801104,1
115926,senado,3801088,2014-07-15,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801088,1
115926,senado,3801072,2014-07-15,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801072,1
115926,senado,3801056,2014-07-15,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801056,1
115926,senado,3801249,2015-12-01,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801249,1
115926,senado,3801283,2015-12-02,Parecer,Parecer,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801283,1
115926,senado,3802200,2015-12-08,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3802200,1
115926,senado,3801326,2016-07-13,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801326,1
115926,senado,3801358,2016-07-13,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801358,1
115926,senado,3801342,2016-07-13,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801342,1
115926,senado,3801577,2016-07-13,Anexo,emendas 67-69,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801577,1
115926,senado,3801392,2016-08-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801392,1
115926,senado,3801536,2016-08-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801536,1
115926,senado,3801520,2016-08-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801520,1
115926,senado,3801504,2016-08-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801504,1
115926,senado,3801488,2016-08-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801488,1
115926,senado,3801472,2016-08-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801472,1
115926,senado,3801456,2016-08-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801456,1
115926,senado,3801424,2016-08-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801424,1
115926,senado,3801408,2016-08-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801408,1
115926,senado,3801440,2016-08-11,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801440,1
115926,senado,3801586,2016-08-11,Anexo,emendas 70-79,http://legis.senado.leg.br/sdleg-getter/documento?dm=3801586,1
